CLAVE CT,NOM TURNO,NOMBRE CT,DOMICILIO,ENTRE CALLE ,Y CALLE,LOCALIDAD INEGI, NOMBRE LOCALIDAD,NOMBRE COLONIA,MUNICIPIO CLAVE INEGI,NOMBRE MUNICIPIO,DIRECTOR,CODIGO POSTAL,TELEFONO,CORREO,ZONA ESCOLAR,SECTOR,SOSTENIM.,NOM SOST.,NIVEL,PROGRAMA,LATITUD,LONGITUD
14PBH3234D,MATUTINO,INSTITUTO CUMBRES DE GUADALAJARA,CIRCUITO DE LAS FLORES NORTE 2137,NARDOS,AGUSTIN LARA,1,ZAPOPAN,BUGAMBILIAS,120,ZAPOPAN,MARIA IVONNE CORDOBA REVAQUE,45238,36843466,ivonne.cordoba@correo.alpesycumbresguadalajara.com,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.6050727,-103.4547045
14PBH3258N,MATUTINO,COLEGIO MIGUEL DE BOLONIA,BOULEVARD DIAZ ORDAZ 621,0,0,1,SAN JUAN DE LOS LAGOS,HERRERO,73,SAN JUAN DE LOS LAGOS,ANTONIO SANCHEZ PARTIDA,47070,7257014,colbol3258@hotmail.com,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,21.2475988,-102.3365168
14PBH3262Z,MATUTINO,BACHILLERATO UNIVERSIDAD DEL VALLE DE ATEMAJAC,PINTORES 4,AVENIDA GUADALUPE,AV TEPEYAC,1,ZAPOPAN,JARDINES DE GUADALUPE,120,ZAPOPAN,MARGARITA TREJO CANO,45030,31340800,controlescolar.prepa@univa.mx,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.6622914,-103.4207947
14PBH3262Z,VESPERTINO,BACHILLERATO UNIVERSIDAD DEL VALLE DE ATEMAJAC,PINTORES 4,AVENIDA GUADALUPE,AV TEPEYAC,1,ZAPOPAN,JARDINES DE GUADALUPE,120,ZAPOPAN,MARGARITA TREJO CANO,45030,31340800,controlescolar.prepa@univa.mx,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.6622914,-103.4207947
14PBH3271H,MATUTINO,CENTRO ESCOLAR MEXICO,HIDALGO 24,CARRETERA GUADALAJARA MORELIA,LA SOLEDAD,20,LOS GAVILANES,0,97,TLAJOMULCO DE ZU†IGA,ALEJANDRO ESPINOZA QUEZADA,45645,36864047,gabriela.mora@cemgdl.com,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.5730344,-103.4496751
14PBH3290W,MATUTINO,VICTORIA DE OCCIDENTE,MANUEL AVILA CAMACHO 325,LABARO PATRIO,SANTA ELENA,1,ZAPOPAN,JACARANDAS,120,ZAPOPAN,MA. ESTELA HERNANDEZ VERGARA,45160,36330770,cvictoria@cv.edu.mx,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.7180252,-103.3832241
14PBH3296Q,MATUTINO,RAMON LOPEZ VELARDE,ALBA 1914,CARRETERA LIBRE ZAPOTLANEJO,AV PEMEX,1,TLAQUEPAQUE,SAN PEDRITO,98,SAN PEDRO TLAQUEPAQUE,MIGUEL ANGEL MORENO HERNANDEZ,45625,36001520,prepa-ramonlopezvelarde@hotmail.com,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.6212482,-103.2923723
14PBH3297P,MATUTINO,INSTITUTO ALPES SAN JAVIER,PASEO DEL EDEN 200,AVENIDA ACUEDUCTO,AV PATRIA,1,GUADALAJARA,COLINAS DE SAN JAVIER,39,GUADALAJARA,MARCELA CRUZ DIEZ DE SOLLANO,44660,36416938,alpes@alpessanjavier.com,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.7069408,-103.4027516
14PBH3323X,VESPERTINO,VASCO DE QUIROGA,INDEPENDENCIA 89,FRANCISCO I MADERO,5 DE FEBRERO,1,VILLA HIDALGO,0,116,VILLA HIDALGO,DAVID MENDOZA HERNANDEZ,47250,9680218,vascodequiroga.zona20@hotmail.com,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,21.6723738,-102.5902457
14PBH3325V,MATUTINO,COLEGIO MEXICO NUEVO,MONTEMORELOS 3403,AVENIDA PATRIA,AV CRUZ DEL SUR,1,ZAPOPAN,RINCONADA DE LA CALMA,120,ZAPOPAN,CLAUDIA IVETTE INZUNZA GAXIOLA,45070,35875450,cinzunza@cmn.edu.mx,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.6309697,-103.4086034
14PBH3366V,MATUTINO,INSTITUTO DE CIENCIAS,AVENIDA AVILA CAMACHO 2935,AVENIDA PATRIA,OBELISCO,1,ZAPOPAN,JACARANDAS,120,ZAPOPAN,JOSE CARLOS CROCKER SANDOVAL,45160,38364309,jannerto1@hotmail.com,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.7143314,-103.3793923
14PBH3409C,MATUTINO,INSTITUTO CUMBRES SAN JAVIER,CALZADA DEL SERVIDOR PUBLICO,ANILLO PERIFERICO,AV CENTRAL,1,ZAPOPAN,RESIDENCIAL PONIENTE,120,ZAPOPAN,HUGO MARCELINO FLORES VASCONCELOS,45136,38321929,hugo.flores@correo.cumbressanjavier.com,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.721456,-103.4242199
14PBH3429Q,MATUTINO,CENTRO DE DESARROLLO INTEGRAL ARBOLEDAS,VOLCAN JORULLO 4654,VOLCAN ETNA,AV PATRIA,1,ZAPOPAN,EL COLLI,120,ZAPOPAN,MAURICIO CARVALLO PONTON,45070,36203310,informes@cedi.edu.mx,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.6432842,-103.4190221
14PBH3442K,MATUTINO,PREPARATORIA ORIENTACION LAGOS DE MORENO,NICOLAS BRAVO 1751,CALLEJON DE LOS OLIVOS,CALLEJON DEL TRIGO,1,LAGOS DE MORENO,LA AURORA,53,LAGOS DE MORENO,MA. DEL CARMEN MU†OZ ESCOBAR,47473,7428167,prepa@colegioorientacion.edu.mx,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,21.3392473,-101.9482856
14PBH3455O,MATUTINO,INSTITUTO ALBERICI,AL CAMPO 142 144 146,AL ARROYO,A LAS ROCAS,1,ZAPOPAN,PRADOS VALLARTA,120,ZAPOPAN,MARIA ELENA CRISTINA ELVIA PADILLA VARGAS,45020,36298067,alberici_69@hotmail.com,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.675,-103.41709
14PBH3458L,MATUTINO,COLEGIO DE GUADALAJARA,AVENIDA LOPEZ MATEOS SUR 2199,CUBILETE,RINCONADA DE LOS AHUEHUETES,1,ZAPOPAN,RINCONADA DEL SOL,120,ZAPOPAN,JOSE LUIS BUSTAMANTE PENILLA,45050,31212240,gpelayo@colegioguadalajara.com.mx,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.6537901,-103.4006699
14PBH3505F,MATUTINO,BACHILLERATO INSTITUTO LAGUENSE,NICOLAS BRAVO 834,ABRAHAM VEGA VERGARA,HOMBRES ILUSTRES,1,LAGOS DE MORENO,0,53,LAGOS DE MORENO,HECTOR JAVIER RAMIREZ ALANIS,47470,7417828,bachilleratoinstitutolaguense@hotmail.com,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,21.3506151,-101.9369173
14PBH3506E,VESPERTINO,COLEGIO MORELOS DE TEPATITLAN BACHILLERATO,MORELOS 301,CESAREO GONZALEZ,NI†OS HEROES,1,TEPATITLAN DE MORELOS,0,93,TEPATITLAN DE MORELOS,LUIS ARTURO CASILLAS PE†A,47600,7825915,casillas_dca_@yahoo.com.mx,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.8144858,-102.7652345
14PBH3533B,VESPERTINO,BACHILLERATO GENERAL ANA MARIA CASILLAS CRUZ,PEDRO MORENO 430,J LUIS VELASCO,ANTONIO ROJAS,1,TEPATITLAN DE MORELOS,TEPATITLAN DE MORELOS (ZONA CENTRO),93,TEPATITLAN DE MORELOS,JOSE REYES GUTIERREZ GONZALEZ,47610,7820904,inanca2000@yahoo.com.mx,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.823427,-102.766435
14PBH3534A,VESPERTINO,BACHILLERATO PRIMERO DE MAYO,RIVAS GUILLEN 1264,0,0,1,GUADALAJARA,SAN MARTIN,39,GUADALAJARA,VICTOR HUGO SANDOVAL HERNANDEZ,44710,36655671,dire@primerodemayo.edu.mx,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.6846399,-103.3053042
14PBH3538X,MATUTINO,UNIVERSIDAD DEL VALLE DE MEXICO CAMPUS GUADALAJARA,AVENIDA PERIFERICO SUR 8100,0,0,1,TLAQUEPAQUE,SANTA MARIA TEQUEPEXPAN,98,SAN PEDRO TLAQUEPAQUE,JESUS IVAN ESCAMILLA RUIZ,45601,36698400,jesus.escamillar@uvmnet.edu,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.6079,-103.4091
14PBH3559J,DISCONTINUO,UNIVERSIDAD TEC MILENIO GUADALAJARA,AVENIDA MILENIO 8640,AVENIDA CAMINO AL ITESO,PROLONGACION LAS FUENTS,1,TLAQUEPAQUE,SANTA MARIA TEQUEPEXPAN,98,SAN PEDRO TLAQUEPAQUE,DAVID ROMAN CONTRERAS AGUILLAR,45530,33444300,david.aguilar@tecmilenio.mx,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.6134802,-103.4147038
14PBH3563W,MATUTINO,BACHILLERATO CERVANTES LOMA BONITA,AVENIDA MARCELINO CHAMPAGNAT 2981,OBSIDIANA,FELIX ROUGIER,1,ZAPOPAN,LOMA BONITA,120,ZAPOPAN,JOSE FRANCISCO ELIZALDE RODRIGUEZ,45050,35403993,direccion.bachillerato@clb.edu.mx,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.6352654,-103.4064067
14PBH3622V,MATUTINO,BACHILLERATO COLEGIO ENRIQUE DE OSSO,BRASILIA 2601,PARA,VI†A DEL MAR,1,GUADALAJARA,PROVIDENCIA,39,GUADALAJARA,CLAUDIA DEL CARMEN RODARTE JIMENEZ,44630,36411564,ccrodarte@teresiano.edu.mx,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.706036,-103.3842169
14PBH3671D,MATUTINO,PREPARATORIA AMERICANA,NICARAGUA 565,BELICE,PUERTO RICO,1,PUERTO VALLARTA,5 DE DICIEMBRE,67,PUERTO VALLARTA,KAREM JANET GONZALEZ GONZALEZ ALDAMA,48350,2226647,direccion@americanhighschool.com.mx,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.619091,-105.2257311
14PBH3677Y,MATUTINO,BACHILLERATO INTERAMERICANO IFIMAC,AVENIDA CIRCUNVALACION NORTE 160,LA CALMA,CIRCUNVALACION SUR,1,ZAPOPAN,LAS FUENTES,120,ZAPOPAN,JUAN JOSE AGUILAR PRECIADO,45070,36315831,pgomez@ifimac.edu.mx,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.62619,-103.42852
14PBH3683I,MATUTINO,BACHILLERATO COLEGIO MEXICO NUEVO CAMPUS SANTA ANITA,BOULEVARD VALLE DEL SILICIO 1001,CAMINO A LA TIJERA,PROLONGACION MARIANO OTERO,1,TLAJOMULCO DE ZU†IGA,PARQUE INDUSTRIAL BUGAMBILIAS,97,TLAJOMULCO DE ZU†IGA,LUIS ANTONIO MEDINA GONZALEZ,45047,36870678,bacolegiomexiconuevosa@hotmail.com,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.58179,-103.44104
14PBH3685G,MATUTINO,UNIVERSIDAD DEL VALLE DE MEXICO CAMPUS GUADALAJARA NORTE,AVENIDA VALLARTA 5888,TOULOUSE LAUTREC,ALLENDE,1,ZAPOPAN,LOMAS UNIVERSIDAD,120,ZAPOPAN,HUGO ALFREDO SANCHEZ DOMINGUEZ,45110,36272836,josefina.covarrubiasv@uvmnet.edu,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.6826105,-103.4363534
14PBH3705D,MATUTINO,INSTITUTO CHAPULTEPEC,GONZALEZ CARNICERITO 1420,PASEO SAN MIGUEL,0,1,TEPATITLAN DE MORELOS,SAN MICHEL,93,TEPATITLAN DE MORELOS,MARIA ISABEL FRANCO GUTIERREZ,47670,7822343,in.chapultepec2@prodigy.net.mx,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.8020241,-102.7874051
14PBH3711O,DISCONTINUO,INSTITUTO TECNOLOGICO DE EDUCACION MODERNA ITEM,AVENIDA DE LOS MAESTROS 6,CALZADA INDEPENDENCIA,ALAMEDA,1,GUADALAJARA,INDEPENDENCIA,39,GUADALAJARA,JOSE DE JESUS PAREDES CASTILLO,44290,12029912,preparatoria.item@gmail.com,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,20.6763889,-103.3422222
14PBH3739U,MATUTINO,UNIVERSIDAD DEL VALLE DE MEXICO CAMPUS ZAPOPAN,ANILLO PERIFERICO PONIENTE 7900,AVENIDA GUADALUPE,AVENIDA DEL BOSQUE,1,ZAPOPAN,0,120,ZAPOPAN,MARIA TERESA RAMOS LOPEZ,45010,37773400,antonio.valdeza@uvmnet.edu,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.678377,-103.4562134
14PBH3746D,MATUTINO,UNIVERSIDAD TEC MILENIO ZAPOPAN,ANILLO PERIFERICO NORTE,CONSTITUYENTES,JUAN DOMINGUEZ,1,ZAPOPAN,CONSTITUCION,120,ZAPOPAN,CRISTINA PE†A ARRIETA,45180,30555210,zapopan@tecmilenio.mx,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.736014,-103.371859
14PBH3773A,MATUTINO,COLEGIO INGLES HIDALGO BACHILLERATO,HECTOR BERLIOZ 4783,AVENIDA MANUEL J CLOUTHIER,GEORGE F HANDEL,1,ZAPOPAN,RESIDENCIAL CORDILLERAS,120,ZAPOPAN,SANDRA HEIDI WACKERLIN LOPEZ,45039,36297071,heidiw@cih.edu.mx,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.6714579,-103.4190891
14PBH3788C,DISCONTINUO,BACHILLERATO DE LA UNIVERSIDAD DEL VALLE DE ATEMAJAC PLANTEL PUERTO VALLARTA,AVENIDA UNIVERSIDAD DEL VALLE DE ATEMAJAC 500,AUTONOMA DE MEXICO,0,1,PUERTO VALLARTA,VILLAS UNIVERSIDAD,67,PUERTO VALLARTA,LUIS IGNACIO ZUNIGA BOBADILLA,48290,2261212,luis.zuniga@univa.mx,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.6780197,-105.2201289
14PBH3846C,MATUTINO,BACHILLERATO PEDRO ARRUPE S.J.,PRISCILIANO SANCHEZ 952,ARGENTINA,PRADO,1,GUADALAJARA,AMERICANA,39,GUADALAJARA,ANA PAULA DE OBESO MARTINEZ,41160,38258318,bachilleratopedroarrupesj@idec.edu.mx,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.6728713,-103.3604562
14PBH3855K,MATUTINO,MULTIVERSIDAD LATINOAMERICANA CAMPUS TLAJOMULCO BACHILLERATO,CAMINO A LAS VIAS 300,AVENIDA CONCEPCION,VALLE SAN VICTOR,35,SANTA CRUZ DEL VALLE,0,97,TLAJOMULCO DE ZU†IGA,GRACIELA GUADALUPE GODOY ROBLES,45654,10990939,diracad_tlajomulco@multiversidad.com.mx,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.550075,-103.3593
14PBH3863T,MATUTINO,BACHILLERATO JUAN PABLO II,MARIA IZQUIERDO 23,LEONARDO ZERME†O,MALECON ROMELIO RUIZ,1,SAN JUAN DE LOS LAGOS,SAN JUAN DE LOS LAGOS (ZONA CENTRO),73,SAN JUAN DE LOS LAGOS,ELSA CAROLINA MARTIN LOPEZ,47000,7851515,bachilleratojuanpablo2@hotmail.com,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,21.2459153,-102.338868
14PBH3872A,MATUTINO,MULTIVERSIDAD LATINOAMERICANA CAMPUS TONALA BACHILLERATO,SAN VICENTE 1100,DE JESUS,0,1,TONALA,LA PROVIDENCIA,101,TONALA,JUAN PABLO RIVERA LOPEZ,45400,37921123,diracad_tonala@multiversidad.com.mx,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.6094607,-103.2451838
14PBH3875Y,MATUTINO,COLEGIO MADRE VELARDE BACHILLERATO,CIRCUNVALACION DEL BOSQUE 1345,MADRE VELARDE,0,1,ZAPOPAN,EL BAJIO,120,ZAPOPAN,GABRIELA ARACELY MOLINA RAMIREZ,45019,12049957,direccion@madrevelarde.com.mx,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.7070083,-103.4757676
14PBH3883G,MATUTINO,BACHILLERATO INSTITUTO VERAPAZ,XICOTENCATL 28,PEDRO MORENO,VICENTE GUERRERO,1,LA BARCA,LA BARCA (ZONA CENTRO),18,LA BARCA,LEOVARDO MU†OZ HERNANDEZ,47910,9351617,0,0,0,61,PARTICULAR,BACHILLERATO,GENERAL,20.290278,-102.541944
14PBH3892O,DISCONTINUO,INSTITUTO PREUNIVERSITARIO DEL CENTRO DE MEXICO CAMPUS LAGOS DE MORENO,MIGUEL LEANDRO GUERRA 232,FRANCISCO I MADERO,5 DE MAYO,1,LAGOS DE MORENO,LAGOS DE MORENO (ZONA CENTRO),53,LAGOS DE MORENO,PATRICIA MENA HERNANDEZ,47400,4032420,rectoria@sistemaucem.edu.mx,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,21.356389,-101.929167
14PBJ0001I,MATUTINO,CENTRO UNIVERSITARIO AZTECA,AVENIDA JUAREZ 340,COLON,AVENIDA 16 DE SEPTIEMBRE,1,GUADALAJARA,GUADALAJARA (ZONA CENTRO),39,GUADALAJARA,MARTIN VARO ROBLES,44100,36134521,misalov@hotmail.com,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,20.6753004,-103.3478811
14PBJ0001I,VESPERTINO,CENTRO UNIVERSITARIO AZTECA,AVENIDA JUAREZ 340,COLON,AVENIDA 16 DE SEPTIEMBRE,1,GUADALAJARA,GUADALAJARA (ZONA CENTRO),39,GUADALAJARA,MARTIN VARO ROBLES,44100,36134521,misalov@hotmail.com,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,20.6753004,-103.3478811
14PBJ0003G,MATUTINO,FORMACION INTEGRAL METROPOLITANA,AVENIDA JUAREZ 666,PAVO,FEDERALISMO,1,GUADALAJARA,GUADALAJARA (ZONA CENTRO),39,GUADALAJARA,VICTOR HUGO BONILLA REYES,44100,36580616,fimeac@hotmail.com,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,20.675099,-103.353873
14PBJ0007C,NOCTURNO,INSTITUTO DE SUPERACION TECNOLOGICA,DONATO GUERRA 114,JUAREZ,LOPEZ COTILLA,1,GUADALAJARA,GUADALAJARA (ZONA CENTRO),39,GUADALAJARA,CLAUDIA VERONICA PIZANO MORENO,44100,36582138,institutoarrazola@yahoo.com.mx,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,20.6747652,-103.3507198
14PBJ0010Q,MATUTINO,COLEGIO CALMECAC,AVENIDA LAZARO CARDENAS 4717,AVENIDA MANUEL J. CLOUTHIER,A LAS COLINAS,1,ZAPOPAN,PRADOS VALLARTA,120,ZAPOPAN,ROBERTO RODOLFO RIVAS VALDEZ,45020,36294388,calmecac77@hotmail.com,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,20.678534,-103.4186041
14PBJ0010Q,VESPERTINO,COLEGIO CALMECAC,AVENIDA LAZARO CARDENAS 4717,AVENIDA MANUEL J. CLOUTHIER,A LAS COLINAS,1,ZAPOPAN,PRADOS VALLARTA,120,ZAPOPAN,ROBERTO RODOLFO RIVAS VALDEZ,45020,36294388,calmecac77@hotmail.com,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,20.678534,-103.4186041
14PBJ0011P,MATUTINO,COLEGIO DE ESTUDIOS EN SISTEMAS ABIERTOS CESA,PATRIA 1286 A,PASEO DE LOS PARQUES,CALLEJON DEL ANGEL,1,ZAPOPAN,JARDINES UNIVERSIDAD,120,ZAPOPAN,DIEGO ARMANDO JARAMILLO TREJO,45110,39156164,plantelpatria@ual.edu.mx,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,20.6931862,-103.4149049
14PBJ0011P,VESPERTINO,COLEGIO DE ESTUDIOS EN SISTEMAS ABIERTOS CESA,PATRIA 1286 A,PASEO DE LOS PARQUES,CALLEJON DEL ANGEL,1,ZAPOPAN,JARDINES UNIVERSIDAD,120,ZAPOPAN,DIEGO ARMANDO JARAMILLO TREJO,45110,39156164,plantelpatria@ual.edu.mx,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,20.6931862,-103.4149049
14PBJ0011P,NOCTURNO,COLEGIO DE ESTUDIOS EN SISTEMAS ABIERTOS CESA,PATRIA 1286 A,PASEO DE LOS PARQUES,CALLEJON DEL ANGEL,1,ZAPOPAN,JARDINES UNIVERSIDAD,120,ZAPOPAN,DIEGO ARMANDO JARAMILLO TREJO,45110,39156164,plantelpatria@ual.edu.mx,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,20.6931862,-103.4149049
14PBJ0012O,MATUTINO,ZAPOPAN,EMILIANO ZAPATA 110 1 Y 2 PISO,HIDALGO,20 DE NOVIEMBRE,1,ZAPOPAN,ZAPOPAN (ZONA CENTRO),120,ZAPOPAN,PETRA TAYDE LEAL DE LA MORA,45100,38249996,inszapopan@gmail.com,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,20.7211772,-103.3902551
14PBJ0012O,VESPERTINO,ZAPOPAN,EMILIANO ZAPATA 110 1 Y 2 PISO,HIDALGO,20 DE NOVIEMBRE,1,ZAPOPAN,ZAPOPAN (ZONA CENTRO),120,ZAPOPAN,PETRA TAYDE LEAL DE LA MORA,45100,38249996,inszapopan@gmail.com,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,20.7211772,-103.3902551
14PBJ0014M,MATUTINO,UNIVERSIDAD DE ESPECIALIDADES,AVENIDA DEL SOL 287 B,MARIANO OTERO,RINCON DE LAS ACACIAS,1,ZAPOPAN,CIUDAD DEL SOL,120,ZAPOPAN,MARCO ANTONIO CISNEROS GUEVARA,45050,31210209,mcisneros@universidad-une.com,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,20.651358,-103.399168
14PBJ0014M,VESPERTINO,UNIVERSIDAD DE ESPECIALIDADES,AVENIDA DEL SOL 287 B,MARIANO OTERO,RINCON DE LAS ACACIAS,1,ZAPOPAN,CIUDAD DEL SOL,120,ZAPOPAN,MARCO ANTONIO CISNEROS GUEVARA,45050,31210209,mcisneros@universidad-une.com,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,20.651358,-103.399168
14PBJ0014M,NOCTURNO,UNIVERSIDAD DE ESPECIALIDADES,AVENIDA DEL SOL 287 B,MARIANO OTERO,RINCON DE LAS ACACIAS,1,ZAPOPAN,CIUDAD DEL SOL,120,ZAPOPAN,MARCO ANTONIO CISNEROS GUEVARA,45050,31210209,mcisneros@universidad-une.com,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,20.651358,-103.399168
14PBJ0018I,MATUTINO,COLEGIO DE ESTUDIOS EN SISTEMAS ABIERTOS,AVENIDA CUBILETE 96,DEL ARBOL,PLANCARTE,1,ZAPOPAN,CHAPALITA SUR,120,ZAPOPAN,MARTIN CASTELLANOS RODRIGUEZ,44500,39156160,cubilete@ual.edu.mx,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,20.6579691,-103.4005711
14PBJ0018I,VESPERTINO,COLEGIO DE ESTUDIOS EN SISTEMAS ABIERTOS,AVENIDA CUBILETE 96,DEL ARBOL,PLANCARTE,1,ZAPOPAN,CHAPALITA SUR,120,ZAPOPAN,MARTIN CASTELLANOS RODRIGUEZ,44500,39156160,cubilete@ual.edu.mx,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,20.6579691,-103.4005711
14PBJ0018I,NOCTURNO,COLEGIO DE ESTUDIOS EN SISTEMAS ABIERTOS,AVENIDA CUBILETE 96,DEL ARBOL,PLANCARTE,1,ZAPOPAN,CHAPALITA SUR,120,ZAPOPAN,MARTIN CASTELLANOS RODRIGUEZ,44500,39156160,cubilete@ual.edu.mx,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,20.6579691,-103.4005711
14PBJ0019H,MATUTINO,UNIVERSIDAD DE ESPECIALIDADES,COLON 90 1 Y 2 PISO,PEDRO MORENO,JUAREZ,1,GUADALAJARA,GUADALAJARA (ZONA CENTRO),39,GUADALAJARA,JOSE LUIS MARTIN DEL CAMPO DE LA TORRE,44100,36132741,unecentro@hotmail.com,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,20.6753321,-103.348385
14PBJ0019H,NOCTURNO,UNIVERSIDAD DE ESPECIALIDADES,COLON 90 1 Y 2 PISO,PEDRO MORENO,JUAREZ,1,GUADALAJARA,GUADALAJARA (ZONA CENTRO),39,GUADALAJARA,JOSE LUIS MARTIN DEL CAMPO DE LA TORRE,44100,36132741,unecentro@hotmail.com,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,20.6753321,-103.348385
14PBJ0023U,MATUTINO,CENTRO UNIVERSITARIO AZTECA,VICENTE GUERRERO 232,HIDALGO,GOMEZ FARIAS,1,ZAPOPAN,ZAPOPAN (ZONA CENTRO),120,ZAPOPAN,MA. DE LOURDES GARCIA CUEVAS,45100,33644768,uniazteca@hotmail.com,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,20.721676,-103.394431
14PBJ0023U,VESPERTINO,CENTRO UNIVERSITARIO AZTECA,VICENTE GUERRERO 232,HIDALGO,GOMEZ FARIAS,1,ZAPOPAN,ZAPOPAN (ZONA CENTRO),120,ZAPOPAN,MA. DE LOURDES GARCIA CUEVAS,45100,33644768,uniazteca@hotmail.com,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,20.721676,-103.394431
14PBJ0025S,MATUTINO,UNIVERSIDAD DE ESTUDIOS ACADEMICOS,DONATO GUERRA 292 B,MARCELINO GARCIA BARRAGAN,NI†OS HEROES,1,TLAQUEPAQUE,PRADOS DEL NILO,98,SAN PEDRO TLAQUEPAQUE,MIRIAM HAYDEE BERBER VALENZUELA,45500,36577935,tlaquepaqueui@hotmail.com,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,20.6420506,-103.3165886
14PBJ0026R,MATUTINO,UNIVERSIDAD DE ESTUDIOS ACADEMICOS,AVENIDA AVILA CAMACHO 2095,MAR EGEO,CIRCUNVALACION,1,GUADALAJARA,JARDINES DEL COUNTRY,39,GUADALAJARA,ROSA YADIRA ESCOBEDO GONZALEZ,44210,38531612,irma_lopezgallo@hotmail.com,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,20.7064404,-103.3665367
14PBJ0026R,NOCTURNO,UNIVERSIDAD DE ESTUDIOS ACADEMICOS,AVENIDA AVILA CAMACHO 2095,MAR EGEO,CIRCUNVALACION,1,GUADALAJARA,JARDINES DEL COUNTRY,39,GUADALAJARA,ROSA YADIRA ESCOBEDO GONZALEZ,44210,38531612,irma_lopezgallo@hotmail.com,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,20.7064404,-103.3665367
14PBJ0027Q,MATUTINO,CENTRO UNIVERSITARIO AZTECA,INDEPENDENCIA 12,OBREGON,CARRILLO PUERTO,1,TLAQUEPAQUE,TLAQUEPAQUE (ZONA CENTRO),98,SAN PEDRO TLAQUEPAQUE,CECILIA ROCIO FLORES,45500,15780525,cerflor@hotmail.com,0,0,61,PARTICULAR,BACHILLERATO,BIS NO ESC,20.63933,-103.31006
